isoform_id	K	atg_sum	stop_sum	tx_length	covered	n_windows	last_covered	enc_cached	enc_naive	is_nmd	gene_id
ENST00000547530.7	11	9408	8605	3671	2904	22	2904	82263	287496	0	ENSG00000185024.19
ENST00000547566.5	10	4194	5454	1234	1234	20	1234	41526	111060	1	ENSG00000135486.20
ENST00000547630.1	11	4464	6366	1371	1175	22	1175	45882	116325	0	ENSG00000111412.6
ENST00000547687.2	18	14760	11183	2970	2275	36	2275	122109	368550	0	ENSG00000131165.17
ENST00000547715.1	2	396	798	639	639	4	639	4770	11502	0	ENSG00000127329.17
ENST00000547733.1	24	16083	13479	3535	2837	48	2837	136935	612792	0	ENSG00000139116.20
ENST00000547754.6	34	27791	20945	5736	3369	68	3369	229581	1030914	0	ENSG00000139354.12
ENST00000547759.2	24	19912	16358	3698	2421	48	2421	168546	522936	0	ENSG00000064763.13
ENST00000547787.5	13	9543	8881	2132	1884	26	1884	83901	220428	1	ENSG00000139624.15
ENST00000547839.5	16	9073	9166	2001	1545	32	1545	81936	222480	1	ENSG00000151413.18
ENST00000547944.5	13	7190	7264	1672	1672	26	1672	64932	195624	0	ENSG00000161996.20
ENST00000547997.5	18	10705	10578	3002	2973	36	3001	95964	481626	0	ENSG00000028203.20
ENST00000548058.6	58	49911	34366	8391	4701	116	4701	402564	2453922	0	ENSG00000111058.9
ENST00000548082.1	6	2801	3225	1259	1259	12	1259	26481	67986	0	ENSG00000135437.11
ENST00000548091.5	1	412	332	744	744	2	744	3468	6696	0	ENSG00000120833.15
ENST00000548100.1	3	1572	2107	1771	1753	6	1753	15753	47331	0	ENSG00000133858.17
ENST00000548116.5	12	8112	6719	1913	1913	24	1913	68829	206604	1	ENSG00000130768.16
ENST00000548118.6	7	1794	3300	774	774	14	774	20664	48762	0	ENSG00000170653.20
ENST00000548120.1	2	468	874	698	698	4	698	5430	12564	0	ENSG00000181852.19
ENST00000548125.5	13	10059	7034	3349	1850	26	1850	81456	216450	0	ENSG00000151135.11
ENST00000548171.1	3	890	1748	931	919	6	919	10584	24813	1	ENSG00000257218.7
ENST00000548180.5	15	8652	8898	1747	1737	30	1737	78606	234495	1	ENSG00000075089.11
ENST00000548249.6	10	4213	5984	1973	1833	20	1833	43230	164970	0	ENSG00000175203.18
ENST00000548305.5	14	10824	7976	2682	2367	28	2682	88872	298242	0	ENSG00000179104.9
ENST00000548311.5	2	469	686	623	623	4	623	4872	11214	0	ENSG00000135451.14
ENST00000548324.5	19	11761	10994	2214	1831	38	1831	103548	313101	0	ENSG00000111058.9
ENST00000548358.1	7	3328	4249	1668	1647	14	1647	32715	103761	0	ENSG00000139266.6
ENST00000548476.5	6	2273	2858	1014	1014	12	1014	22212	54756	0	ENSG00000008517.20
ENST00000548493.5	14	7441	7930	2204	2204	28	2204	68436	277704	0	ENSG00000185664.16
ENST00000548536.1	14	7956	7280	1760	1760	28	1760	69576	221760	1	ENSG00000111275.14
ENST00000548729.5	29	24827	17254	5436	3378	58	3378	200724	881658	0	ENSG00000259075.6
ENST00000548747.6	13	6349	7323	2126	2126	26	2126	60063	248742	0	ENSG00000185664.16
ENST00000548752.7	3	429	810	439	439	6	439	5004	11853	0	ENSG00000258289.11
ENST00000548784.2	24	18609	14112	4250	3345	48	3345	153990	722520	0	ENSG00000123066.9
ENST00000548845.5	10	3869	5371	1369	1369	20	1369	39327	123210	1	ENSG00000139637.15
ENST00000548921.5	9	4579	5617	1674	1227	18	1227	44325	99387	0	ENSG00000144306.16
ENST00000549023.3	7	3114	4031	1480	1480	14	1480	30777	93240	0	ENSG00000258101.3
ENST00000549035.1	11	7128	5995	2038	2038	22	2038	60753	201762	0	ENSG00000139323.15
ENST00000549047.5	2	777	960	1040	1040	4	1040	7542	18720	0	ENSG00000101199.14
ENST00000549064.1	4	799	1675	648	648	8	648	9819	23328	0	ENSG00000050405.15
ENST00000549079.6	17	7642	9082	1961	1961	34	1961	73098	300033	0	ENSG00000065357.21
ENST00000549117.5	7	2416	3575	1233	1233	14	1233	25221	77679	1	ENSG00000135404.13
ENST00000549122.5	7	4899	4273	2391	1862	14	1862	42213	117306	0	ENSG00000120833.15
ENST00000549123.6	6	2426	3152	1531	1531	12	1531	24012	82674	0	ENSG00000204852.18
ENST00000549159.1	9	5653	4778	3224	2024	18	2024	48252	163944	0	ENSG00000092140.17
ENST00000549206.5	5	2698	3190	2072	1575	10	1575	25758	70875	0	ENSG00000120833.15
ENST00000549257.5	1	244	275	519	519	2	519	2289	4671	1	ENSG00000166896.10
ENST00000549258.5	24	19837	14511	4384	2642	48	2642	162555	570672	1	ENSG00000134294.15
ENST00000549336.6	28	21491	20115	4616	2820	56	2820	189291	710640	0	ENSG00000111424.13
ENST00000549375.5	5	2009	2720	1061	1061	10	1061	20214	47745	0	ENSG00000123352.19
ENST00000549393.2	8	1845	3841	783	783	16	783	22593	56376	0	ENSG00000219200.12
ENST00000549412.5	9	7591	6173	2781	2375	18	2375	64065	192375	1	ENSG00000123352.19
ENST00000549488.5	6	1479	2702	840	840	12	840	16980	45360	1	ENSG00000139637.15
ENST00000549490.1	5	1127	2221	676	676	10	676	13425	30420	1	ENSG00000177889.11
ENST00000549511.5	9	2296	4464	809	809	18	809	27168	65529	0	ENSG00000186081.12
ENST00000549545.1	7	3765	3478	1546	1546	14	1546	33024	97398	0	ENSG00000135469.15
ENST00000549546.5	3	795	1634	820	820	6	820	9672	22140	0	ENSG00000177426.23
ENST00000549621.5	10	5806	6025	2041	1992	20	1992	52911	179280	0	ENSG00000139405.17
ENST00000549639.1	3	650	1370	677	677	6	677	8010	18279	0	ENSG00000136014.13
ENST00000549686.5	2	344	730	563	563	4	563	4254	10134	1	ENSG00000050426.17
ENST00000549687.5	7	3541	3710	2328	1475	14	1475	32376	92925	0	ENSG00000136021.20
ENST00000549832.1	32	24209	20963	3289	2343	64	2343	208143	674784	0	ENSG00000065361.18
ENST00000549848.5	5	2135	2230	943	943	10	943	19500	42435	0	ENSG00000144306.16
ENST00000549850.1	3	449	1617	823	800	6	800	7545	21600	0	ENSG00000129480.14
ENST00000549982.6	101	85128	53637	15557	8379	202	8379	671679	7616511	0	ENSG00000198015.15
ENST00000549987.1	11	3564	5830	1468	1468	22	1468	38874	145332	0	ENSG00000125954.13
ENST00000550078.3	57	53295	33078	11697	6312	114	6312	419004	3238056	0	ENSG00000257315.4
ENST00000550100.5	8	3503	4486	1480	1291	16	1291	34476	92952	1	ENSG00000050426.17
ENST00000550104.5	28	25373	19954	4648	3602	56	4602	212100	907704	0	ENSG00000204842.19
ENST00000550113.2	5	1833	2814	1030	1030	10	1030	19440	46350	0	ENSG00000177239.17
ENST00000550171.5	9	2482	5516	1026	1026	18	1026	31440	83106	1	ENSG00000111481.11
ENST00000550201.5	9	2853	5233	1527	1527	18	1527	32817	123687	1	ENSG00000175203.18
ENST00000550308.6	11	6017	6191	1714	1714	22	1714	54675	169686	0	ENSG00000186204.16
ENST00000550380.7	13	8618	7146	1987	1566	26	1566	73146	183222	0	ENSG00000257219.7
ENST00000550404.1	14	9356	8321	2350	1543	28	1543	81099	194418	0	ENSG00000076513.18
ENST00000550413.2	9	7822	6799	3224	2735	18	2735	67329	221535	0	ENSG00000139211.8
ENST00000550536.5	52	43863	29254	9646	5291	104	5291	350940	2476188	0	ENSG00000127328.23
ENST00000550654.1	4	1154	1137	580	580	8	580	10335	20880	0	ENSG00000178449.10
ENST00000550697.6	10	2649	4045	708	708	20	708	28029	63720	0	ENSG00000092841.20
ENST00000550703.6	10	5923	5501	2149	1600	20	1600	52041	144000	0	ENSG00000204852.18
ENST00000550709.5	2	465	1000	778	778	4	778	5790	14004	0	ENSG00000135451.14
ENST00000550735.7	54	47977	34123	11083	8043	108	10882	390231	3908898	0	ENSG00000089022.15
ENST00000550746.5	48	37315	29674	6184	3710	96	3710	312912	1602720	0	ENSG00000121749.17
ENST00000550765.6	3	699	1171	691	691	6	691	7707	18657	0	ENSG00000134285.12
ENST00000550785.5	34	29126	26430	5345	3334	68	3334	254046	1020204	0	ENSG00000186815.14
ENST00000550811.2	20	11521	10993	2628	2477	40	2628	102105	445860	0	ENSG00000167552.17
ENST00000550831.7	8	3321	4764	1446	1446	16	1446	34218	104112	0	ENSG00000198270.15
ENST00000550973.5	5	1871	2643	1111	1111	10	1111	19155	49995	1	ENSG00000063177.14
ENST00000551024.5	5	1090	2982	1042	1042	10	1042	15486	46890	0	ENSG00000183828.16
ENST00000551142.2	14	5636	7635	2390	1832	28	1832	56721	230832	0	ENSG00000175203.18
ENST00000551150.5	14	6095	7245	1344	1344	28	1344	58305	169344	0	ENSG00000089157.17
ENST00000551165.5	18	13039	11188	2354	2293	36	2354	111798	371466	0	ENSG00000084112.16
ENST00000551178.5	9	4148	5714	1863	1720	18	1720	42030	139320	0	ENSG00000083454.24
ENST00000551245.5	9	6726	4846	2771	2225	18	2771	54894	180225	0	ENSG00000135451.14
ENST00000551272.5	2	247	697	472	472	4	472	3573	8496	0	ENSG00000139636.17
ENST00000551307.5	12	8377	7511	2640	2640	24	2640	72795	285120	0	ENSG00000061987.17
ENST00000551374.5	18	12746	10703	2802	1919	36	1919	108585	310878	0	ENSG00000134294.15
ENST00000551404.7	11	9272	6343	2243	2119	22	2243	74661	209781	0	ENSG00000089022.15
ENST00000551414.1	11	8861	6028	3037	1943	22	1943	71250	192357	0	ENSG00000129493.16
ENST00000551457.1	27	20175	15570	4361	2643	54	2643	167760	642249	0	ENSG00000057704.14
ENST00000551541.5	5	2109	2312	990	990	10	990	19590	44550	0	ENSG00000177426.23
ENST00000551556.2	11	7979	6341	2386	1789	22	1789	66897	177111	0	ENSG00000120833.15
ENST00000551568.6	48	37424	28416	6627	3921	96	3921	309792	1693872	0	ENSG00000135678.13
ENST00000551589.5	20	7817	11340	1438	1243	40	1243	80922	223740	0	ENSG00000092841.20
ENST00000551632.1	12	6423	7809	1840	1686	24	1686	61965	182088	0	ENSG00000178498.17
ENST00000551659.6	49	43903	32662	9032	4925	98	4925	361404	2171925	0	ENSG00000133687.17
ENST00000551681.3	6	2330	3295	1250	1220	12	1220	23865	65880	1	ENSG00000291066.2
ENST00000551712.1	6	2690	3327	1573	1127	12	1127	26121	60858	0	ENSG00000177425.12
ENST00000551727.5	12	9498	6795	1727	1727	24	1727	77373	186516	0	ENSG00000120837.9
ENST00000551743.5	6	2598	4639	1876	1795	12	1795	29505	96930	0	ENSG00000179364.16
ENST00000551766.5	12	10855	6650	3366	2207	24	2207	85080	238356	1	ENSG00000290865.1
ENST00000551789.1	3	585	1266	617	617	6	617	7308	16659	0	ENSG00000151239.15
ENST00000551813.1	11	3111	5964	1483	1150	22	1150	36558	113850	0	ENSG00000151135.11
ENST00000551848.1	9	5176	4749	1962	1459	18	1459	45303	118179	0	ENSG00000151746.16
ENST00000551956.2	12	7626	8640	2141	2119	24	2119	71676	228852	0	ENSG00000170477.13
ENST00000551964.6	50	44747	33561	7201	4832	100	4832	369165	2174400	0	ENSG00000120868.16
ENST00000552039.2	3	625	1106	591	591	6	591	7068	15957	0	ENSG00000219200.12
ENST00000552142.5	11	4130	6020	1242	1121	22	1121	42840	110979	0	ENSG00000111145.9
ENST00000552176.2	8	3767	4437	1485	1485	16	1485	35913	106920	0	ENSG00000219200.12
ENST00000552205.6	23	12836	12565	2707	1853	46	1853	114711	383571	1	ENSG00000184752.15
ENST00000552217.6	101	85176	53637	15560	8382	202	8382	671967	7619238	0	ENSG00000198015.15
ENST00000552240.6	30	23464	20595	3311	3150	60	3280	202569	850500	0	ENSG00000139174.13
ENST00000552283.6	17	8770	9908	2362	1609	34	1609	82344	246177	0	ENSG00000075188.10
ENST00000552321.2	9	2125	4001	739	739	18	739	24753	59859	0	ENSG00000219200.12
ENST00000552374.7	7	3170	4465	1534	1534	14	1534	32415	96642	0	ENSG00000198270.15
ENST00000552382.5	6	2136	4053	1516	1516	12	1516	24975	81864	0	ENSG00000161642.19
ENST00000552402.5	2	456	885	760	729	4	760	5391	13122	0	ENSG00000258315.6
ENST00000552516.5	43	37625	25005	5933	3363	86	3363	300765	1301481	0	ENSG00000106799.16
ENST00000552656.5	12	4207	5716	1193	1193	24	1193	42390	128844	0	ENSG00000181852.19
ENST00000552677.5	15	5750	9077	1544	1544	30	1544	61731	208440	1	ENSG00000100916.15
ENST00000552695.6	20	12726	15484	3255	2018	40	2018	122808	363240	1	ENSG00000198855.8
ENST00000552740.5	7	2295	3106	951	951	14	951	23088	59913	1	ENSG00000175197.13
ENST00000552770.3	11	4977	6446	1458	1190	22	1190	49200	117810	0	ENSG00000198707.18
ENST00000552803.5	3	541	961	583	583	6	583	6129	15741	0	ENSG00000133641.19
ENST00000552854.1	19	13607	11601	3948	2449	38	2449	116445	418779	0	ENSG00000139354.12
ENST00000552864.6	20	15563	11416	6121	3556	40	3556	127626	640080	0	ENSG00000111052.9
ENST00000552878.5	6	2282	3350	1052	1052	12	1052	23742	56808	0	ENSG00000134285.12
ENST00000552884.5	6	1952	3228	997	997	12	997	21396	53838	1	ENSG00000205323.10
ENST00000552885.2	15	11971	8066	3234	2112	30	2112	96024	285120	0	ENSG00000257557.3
ENST00000552941.6	12	6044	6899	1847	1847	24	1847	56961	199476	1	ENSG00000125954.13
ENST00000552960.5	15	10031	9207	3216	3216	30	3216	87807	434160	0	ENSG00000061273.19
ENST00000552983.5	5	1068	2412	839	839	10	839	13644	37755	0	ENSG00000169372.14
ENST00000553110.8	4	837	2096	761	761	8	761	11310	27396	0	ENSG00000241343.11
ENST00000553131.5	28	19024	17657	3237	2941	56	2984	167115	741132	0	ENSG00000065361.18
ENST00000553152.2	10	6835	6319	2412	1731	20	1731	59967	155790	0	ENSG00000089127.15
ENST00000553230.1	6	1270	2344	634	634	12	634	14652	34236	0	ENSG00000135473.17
ENST00000553246.1	5	984	2580	762	762	10	762	13644	34290	0	ENSG00000076513.18
ENST00000553251.5	17	13823	9575	3315	1939	34	1939	111663	296667	0	ENSG00000076513.18
ENST00000553263.1	3	801	1047	616	616	6	616	7947	16632	0	ENSG00000119684.17
ENST00000553264.5	13	7292	7994	3018	2336	26	2336	67734	273312	0	ENSG00000126215.15
ENST00000553266.5	6	2988	3233	1690	1413	12	1413	27627	76302	1	ENSG00000154001.15
ENST00000553286.5	23	14973	16014	3135	2440	46	2440	137880	505080	0	ENSG00000126214.23
ENST00000553307.5	6	3263	3653	1430	1353	12	1353	30537	73062	0	ENSG00000100592.16
ENST00000553486.5	11	6334	6324	1842	1842	22	1842	56976	182358	1	ENSG00000119688.22
ENST00000553506.5	19	14150	11613	2830	2339	38	2339	119739	399969	0	ENSG00000142208.20
ENST00000553528.5	3	1616	1446	1170	1170	6	1170	14034	31590	0	ENSG00000166165.15
ENST00000553591.2	11	6337	7166	1582	1582	22	1582	59520	156618	0	ENSG00000198805.13
ENST00000553593.5	4	1011	1950	978	978	8	978	11916	35208	0	ENSG00000165795.26
ENST00000553612.6	35	30181	20187	6343	3603	70	3603	241647	1134945	0	ENSG00000165417.13
ENST00000553645.7	55	46024	29758	8417	4726	110	4726	365418	2339370	0	ENSG00000119661.16
ENST00000553664.1	5	1449	1556	647	647	10	647	13362	29115	0	ENSG00000165948.12
ENST00000553708.5	32	25295	21575	5367	3286	64	3286	216495	946368	0	ENSG00000100968.14
ENST00000553714.1	3	821	1195	672	672	6	672	8511	18144	0	ENSG00000197930.14
ENST00000553819.5	4	1413	1779	856	856	8	856	13815	30816	1	ENSG00000184990.14
ENST00000553823.6	12	7575	8216	2146	2146	24	2146	70098	231768	0	ENSG00000119638.15
ENST00000553882.2	20	13222	11795	2903	2628	40	2675	114717	473040	0	ENSG00000072110.18
ENST00000553909.1	9	4288	5096	1498	1249	18	1249	41016	101169	0	ENSG00000259171.1
ENST00000554011.5	28	20006	17098	3661	2344	56	2344	171330	590688	0	ENSG00000070367.18
ENST00000554165.1	5	1033	950	420	420	10	420	9048	18900	0	ENSG00000015133.20
ENST00000554182.5	7	1984	2870	760	760	14	760	20514	47880	0	ENSG00000100744.16
ENST00000554193.5	4	755	1300	576	576	8	576	8430	20736	0	ENSG00000119723.18
ENST00000554237.1	6	2810	3429	1462	1462	12	1462	27147	78948	0	ENSG00000071246.11
ENST00000554280.5	20	12096	13202	2426	2426	40	2426	112182	436680	0	ENSG00000126214.23
ENST00000554282.5	5	1309	2155	735	735	10	735	14319	33075	0	ENSG00000166165.15
ENST00000554311.2	26	20875	17682	3996	2645	52	2645	178296	618930	0	ENSG00000168398.8
ENST00000554344.5	14	9778	8218	2955	2504	28	2955	83322	315504	0	ENSG00000100968.14
ENST00000554345.6	11	4128	6359	1608	1320	22	1320	43845	130680	0	ENSG00000100478.18
ENST00000554378.5	2	675	781	741	741	4	741	6393	13338	0	ENSG00000257621.10
ENST00000554390.5	9	6581	4778	2953	1938	18	1938	53820	156978	0	ENSG00000100796.19
ENST00000554422.5	8	3850	4431	1259	1259	16	1259	36393	90648	0	ENSG00000165794.10
ENST00000554503.6	5	1140	2799	943	943	10	943	15237	42435	0	ENSG00000185633.12
ENST00000554537.2	5	2969	2609	1730	1276	10	1276	25641	57420	0	ENSG00000258982.2
ENST00000554546.5	27	19006	17642	3607	2634	54	2634	166962	640062	0	ENSG00000133961.23
ENST00000554550.5	11	4603	5394	1164	1164	22	1164	43800	115236	1	ENSG00000213930.13
ENST00000554565.5	25	18932	15680	2697	2619	50	2697	160632	589275	0	ENSG00000011114.16
ENST00000554598.5	6	1595	2436	772	772	12	772	16878	41688	0	ENSG00000070367.18
ENST00000554756.1	5	1809	3357	1758	1357	10	1357	20925	61065	1	ENSG00000129465.17
ENST00000554764.6	16	11851	11923	3380	2980	32	3158	106875	429120	0	ENSG00000166888.14
ENST00000554811.5	17	13818	9871	3668	2138	34	2138	112521	327114	0	ENSG00000126215.15
ENST00000554871.5	4	684	1627	632	632	8	632	8985	22752	0	ENSG00000119661.16
ENST00000554909.1	3	660	1247	676	676	6	676	7701	18252	0	ENSG00000119632.5
ENST00000554912.1	26	20300	14262	5169	4243	52	4500	164586	992862	0	ENSG00000197119.13
ENST00000554920.5	4	763	1487	649	649	8	649	9039	23364	0	ENSG00000119723.18
ENST00000554970.1	5	1075	1617	569	569	10	569	11301	25605	0	ENSG00000259431.6
ENST00000554980.5	24	15780	13437	2708	2118	48	2118	134991	457488	0	ENSG00000119699.9
ENST00000554996.5	1	92	501	619	593	2	593	2055	5337	0	ENSG00000205476.9
ENST00000555004.3	47	37714	26092	7627	4400	94	4400	304560	1861200	0	ENSG00000227051.7
ENST00000555028.7	21	12360	11421	2874	1960	42	1960	108423	370440	0	ENSG00000205659.13
ENST00000555030.5	7	1456	3600	749	749	14	749	19536	47187	0	ENSG00000156411.11
ENST00000555100.1	2	523	775	649	649	4	649	5463	11682	1	ENSG00000100601.11
ENST00000555133.5	8	1612	4200	1048	937	16	937	22272	67464	1	ENSG00000100591.9
ENST00000555181.6	15	7348	8791	2169	1385	30	1385	70461	186975	0	ENSG00000100744.16
ENST00000555228.5	13	9859	8006	2543	1762	26	1762	83172	206154	0	ENSG00000140043.13
ENST00000555238.6	27	20899	17931	3604	2740	54	2740	179187	665820	0	ENSG00000133961.23
ENST00000555265.6	32	25337	21566	4614	3478	64	4112	216720	1001664	0	ENSG00000100629.18
ENST00000555269.5	8	2979	4095	1000	1000	16	1000	30159	72000	1	ENSG00000182400.16
ENST00000555358.5	16	11904	10191	2208	2199	32	2208	101997	316656	1	ENSG00000196792.13
ENST00000555360.1	4	1189	2170	1411	1411	8	1411	13644	50796	0	ENSG00000179627.11
ENST00000555363.1	4	584	1934	704	704	8	704	9306	25344	0	ENSG00000100934.16
ENST00000555394.5	22	15623	14708	3037	2630	44	2630	137862	520740	0	ENSG00000133961.23
ENST00000555404.5	1	260	135	430	395	2	430	1965	3555	0	ENSG00000100575.15
ENST00000555405.5	16	10112	9574	3357	2178	32	2178	89394	313632	0	ENSG00000119638.15
ENST00000555463.1	3	1029	1193	789	789	6	789	9753	21303	0	ENSG00000119640.10
ENST00000555497.5	12	8518	6947	2218	1639	24	1639	71949	177012	1	ENSG00000070269.15
ENST00000555546.5	18	13026	9925	2384	1777	36	1777	107931	287874	0	ENSG00000073712.16
ENST00000555552.5	4	755	1249	558	558	8	558	8277	20088	0	ENSG00000119723.18
ENST00000555558.1	3	933	487	516	508	6	516	7059	13716	0	ENSG00000119632.5
ENST00000555562.1	5	2254	2609	1077	1077	10	1077	21351	48465	0	ENSG00000258920.1
ENST00000555572.1	6	2352	3022	1193	1193	12	1193	23178	64422	0	ENSG00000011052.21
ENST00000555607.1	24	19501	15912	4992	3631	48	3631	164742	784296	0	ENSG00000198718.14
ENST00000555661.6	14	10384	8513	2765	1794	28	1794	87843	226044	0	ENSG00000140043.13
ENST00000555686.1	12	4657	6643	1496	1496	24	1496	47871	161568	0	ENSG00000170345.12
ENST00000555702.5	10	5760	6395	2272	2272	20	2272	53745	204480	0	ENSG00000155465.22
ENST00000555746.6	12	10093	7708	2304	2304	24	2304	83682	248832	0	ENSG00000100883.14
ENST00000555765.5	4	737	1634	632	632	8	632	9324	22752	0	ENSG00000165410.15
ENST00000555840.5	10	8171	6464	2377	2054	20	2054	68418	184860	1	ENSG00000029364.13
ENST00000555872.5	14	10136	7431	2716	1939	28	1939	83109	244314	0	ENSG00000140025.17
ENST00000556005.1	12	8218	6135	1856	1388	24	1388	67713	149904	0	ENSG00000140025.17
ENST00000556015.5	4	765	1316	535	535	8	535	8538	19260	0	ENSG00000259431.6
ENST00000556036.6	28	21033	20438	3333	2608	56	2608	187512	657216	0	ENSG00000187790.13
ENST00000556102.6	9	2441	4583	938	938	18	938	28395	75978	0	ENSG00000100526.22
ENST00000556224.6	10	6132	5641	1838	1838	20	1838	53715	165420	0	ENSG00000092148.15
ENST00000556232.8	9	3916	4962	1257	1257	18	1257	38382	101817	0	ENSG00000100478.18
ENST00000556334.5	5	3248	1548	970	970	10	970	24132	43650	0	ENSG00000088808.19
ENST00000556351.6	4	1096	2008	838	838	8	838	12600	30168	0	ENSG00000205707.12
ENST00000556396.5	13	8823	7163	1961	1522	26	1522	74427	178074	1	ENSG00000119725.22
ENST00000556438.6	16	7457	8790	1734	1734	32	1734	71112	249696	0	ENSG00000131981.17
ENST00000556509.6	63	56327	34692	11413	6146	126	6146	442038	3484782	0	ENSG00000205683.12
ENST00000556511.2	13	7947	9445	2117	2025	26	2025	76017	236925	0	ENSG00000140153.19
ENST00000556569.5	13	6000	7074	1576	1303	26	1303	57222	152451	0	ENSG00000232774.8
ENST00000556663.5	14	8829	8223	2112	2112	28	2112	77643	266112	0	ENSG00000089916.19
ENST00000556691.5	24	13622	14971	2062	1738	48	1738	126645	375408	1	ENSG00000165525.19
ENST00000556715.6	2	839	957	1025	1025	4	1025	7905	18450	0	ENSG00000197119.13
ENST00000556728.1	7	1943	3412	774	774	14	774	21894	48762	0	ENSG00000227051.7
ENST00000556754.2	21	15384	11195	4729	2768	42	2768	125889	523152	0	ENSG00000198805.13
ENST00000556782.5	8	2173	2825	645	645	16	645	21513	46440	0	ENSG00000185246.19
ENST00000556825.5	12	6925	8767	2215	2139	24	2139	67851	231012	1	ENSG00000182199.12
ENST00000556838.5	7	1115	2880	590	590	14	590	15330	37170	0	ENSG00000100461.19
ENST00000556842.5	11	6759	7205	2443	2443	22	2443	62169	241857	0	ENSG00000100441.11
ENST00000556854.5	11	4612	6120	1294	1287	22	1287	46032	127413	1	ENSG00000100814.20
ENST00000556951.6	38	29669	24216	6062	3754	76	3754	250662	1283868	0	ENSG00000080815.21
ENST00000556963.5	5	1087	2458	787	787	10	787	13896	35415	0	ENSG00000100591.9
ENST00000556968.2	8	4017	4715	1289	1200	16	1200	38247	86400	0	ENSG00000196136.19
ENST00000557057.5	9	4654	5499	1750	1511	18	1511	44421	122391	1	ENSG00000100601.11
ENST00000557217.5	12	8240	6307	1846	1846	24	1846	68361	199368	0	ENSG00000092020.12
ENST00000557235.5	15	8893	11345	3073	2589	30	3073	87393	349515	0	ENSG00000170581.16
