"isoform_id"	"n_orfs"	"n_nmd_competent"	"max_orf_length"	"max_downstream_ejc"	"n_strong_kozak"	"n_strong_kozak_nmd_comp"	"best_kozak_nmd_comp"	"longest_nmd_comp_orf"	"tx_length"	"n_junctions"	"is_nmd"	"chr"
"ENST00000342644.9"	19	3	600	4	2	1	2	141	1506	4	0	"chr20"
"ENST00000342649.9"	40	9	1491	9	6	0	1	111	3370	10	0	"chr3"
"ENST00000342665.5"	34	0	948	0	10	0	0	0	4673	0	0	"chr20"
"ENST00000342666.9"	29	25	1500	16	3	3	2	1500	1940	18	0	"chr4"
"ENST00000342680.5"	5	5	207	1	2	2	2	207	578	3	0	"chr19"
"ENST00000342694.7"	59	31	3144	21	9	4	2	387	4248	21	0	"chr9"
"ENST00000342753.8"	15	6	1026	8	2	1	2	240	2231	8	0	"chr1"
"ENST00000342784.7"	13	3	2208	5	3	0	1	243	3252	7	0	"chr19"
"ENST00000342854.10"	25	2	1155	9	4	0	1	291	3288	9	0	"chr5"
"ENST00000342907.3"	71	11	1053	5	20	2	2	204	7920	6	0	"chr16"
"ENST00000342947.9"	21	6	1491	5	2	1	2	87	2414	9	0	"chr7"
"ENST00000342951.11"	15	14	1008	4	2	2	2	1008	1640	5	0	"chr19"
"ENST00000342983.6"	28	10	552	2	3	1	2	552	3896	3	0	"chrX"
"ENST00000342988.8"	92	17	1659	11	13	1	2	255	8772	11	0	"chr18"
"ENST00000343002.7"	98	57	3486	20	16	6	2	345	4431	20	0	"chrX"
"ENST00000343004.10"	50	5	804	9	8	2	2	123	4377	9	0	"chrX"
"ENST00000343010.8"	44	5	804	2	11	0	1	261	3748	2	1	"chr3"
"ENST00000343053.6"	28	5	1743	12	8	2	2	219	2540	12	0	"chr9"
"ENST00000343139.11"	23	14	768	3	4	2	2	768	1574	4	0	"chr6"
"ENST00000343150.10"	32	12	1002	5	9	3	2	153	1654	7	0	"chr9"
"ENST00000343213.2"	9	0	339	0	2	0	0	0	776	1	0	"chr7"
"ENST00000343225.4"	76	24	3591	25	13	4	2	291	5509	25	0	"chr5"
"ENST00000343245.7"	35	9	828	6	5	2	2	219	3092	7	0	"chr6"
"ENST00000343267.8"	10	1	570	2	2	1	2	33	862	4	0	"chr3"
"ENST00000343276.4"	23	6	825	4	1	1	2	345	1694	4	0	"chr15"
"ENST00000343289.9"	48	12	1686	16	10	2	2	141	3435	17	0	"chr10"
"ENST00000343317.11"	36	8	1689	7	5	0	1	276	2315	7	0	"chr6"
"ENST00000343327.6"	34	13	1374	11	8	2	2	252	2755	12	0	"chr9"
"ENST00000343373.10"	30	11	1893	14	7	2	2	468	2754	14	0	"chr19"
"ENST00000343388.11"	43	16	2157	15	6	0	1	105	3227	20	0	"chr17"
"ENST00000343410.7"	38	25	2175	8	5	3	2	201	2572	8	0	"chr1"
"ENST00000343455.8"	150	58	5769	26	18	6	2	213	10384	26	0	"chr14"
"ENST00000343470.9"	12	7	1140	6	2	1	2	147	1554	9	0	"chr4"
"ENST00000343575.11"	22	0	270	0	3	0	0	0	1928	2	0	"chr10"
"ENST00000343600.9"	52	13	1086	6	7	1	2	165	4568	6	0	"chr13"
"ENST00000343605.5"	25	1	1053	1	7	0	0	54	2585	1	0	"chr22"
"ENST00000343625.12"	28	12	3036	12	9	3	2	534	3266	17	0	"chr19"
"ENST00000343632.9"	34	8	1920	11	7	0	1	354	2800	16	0	"chr22"
"ENST00000343684.4"	17	0	1209	0	6	0	0	0	1662	0	0	"chr6"
"ENST00000343702.9"	53	25	1887	9	10	5	2	450	3621	9	0	"chr12"
"ENST00000343727.9"	42	14	1800	17	1	0	1	183	3347	17	0	"chr11"
"ENST00000343730.10"	28	1	603	1	4	0	0	42	4044	4	0	"chr9"
"ENST00000343742.6"	80	33	3816	26	10	1	2	132	4740	26	0	"chr12"
"ENST00000343744.7"	49	11	1785	14	11	1	2	234	3084	15	0	"chr1"
"ENST00000343765.6"	32	15	1482	19	2	0	1	156	2761	20	0	"chr14"
"ENST00000343788.10"	11	6	1098	10	3	2	2	120	1217	13	0	"chr13"
"ENST00000343810.9"	19	7	1389	12	1	0	1	288	1938	14	0	"chr12"
"ENST00000343820.10"	31	0	819	0	5	0	0	0	3175	2	0	"chr18"
"ENST00000343827.7"	49	32	1539	10	5	4	2	1539	3956	12	0	"chr15"
"ENST00000343846.7"	45	13	1473	7	9	4	2	300	3480	7	0	"chr1"
"ENST00000343938.9"	9	0	666	0	3	0	0	0	2154	2	0	"chr1"
"ENST00000343958.9"	129	35	4293	20	9	1	2	216	9291	20	0	"chr12"
"ENST00000343984.5"	28	8	1305	8	3	0	1	114	2693	9	0	"chrX"
"ENST00000344051.8"	14	5	1590	7	6	1	2	327	3056	10	0	"chr15"
"ENST00000344086.8"	28	8	1098	8	5	1	2	180	3217	8	0	"chr1"
"ENST00000344102.9"	40	11	1293	9	1	1	2	201	2690	9	0	"chr14"
"ENST00000344111.4"	43	1	477	1	9	0	1	36	4839	2	1	"chr7"
"ENST00000344150.8"	34	7	1758	12	5	0	1	153	2722	14	0	"chr19"
"ENST00000344206.8"	48	25	4056	18	7	4	2	225	4198	18	0	"chr3"
"ENST00000344256.10"	37	10	1551	10	6	2	2	144	3071	15	0	"chr20"
"ENST00000344302.9"	28	1	516	1	4	0	1	48	2334	5	1	"chrX"
"ENST00000344327.8"	82	31	2796	12	9	1	2	192	4691	12	0	"chr11"
"ENST00000344351.5"	23	3	288	2	2	0	1	93	1625	2	0	"chr10"
"ENST00000344387.9"	107	3	3090	4	13	0	1	120	7530	5	0	"chr3"
"ENST00000344413.6"	18	0	915	0	2	0	0	0	1234	2	0	"chr4"
"ENST00000344415.9"	9	1	357	1	2	0	1	129	1199	3	0	"chr17"
"ENST00000344419.8"	110	10	870	4	20	0	1	141	8622	4	0	"chr6"
"ENST00000344517.5"	44	6	2217	12	6	1	2	348	3869	12	0	"chr1"
"ENST00000344629.12"	20	8	1038	6	4	1	2	318	1630	6	0	"chr3"
"ENST00000344651.5"	43	1	756	1	5	0	1	147	4381	4	0	"chr12"
"ENST00000344686.8"	43	15	2844	14	10	1	2	243	4442	15	0	"chr17"
"ENST00000344730.8"	124	14	3195	11	26	6	2	189	11615	12	0	"chr1"
"ENST00000344731.10"	48	8	1176	6	8	1	2	120	3130	7	0	"chr18"
"ENST00000344768.10"	73	13	1869	12	5	3	2	165	4800	13	0	"chr14"
"ENST00000344836.9"	80	34	3309	29	14	6	2	177	5831	30	0	"chr16"
"ENST00000344849.5"	24	9	1878	13	6	1	2	333	3198	13	0	"chr9"
"ENST00000344876.9"	83	26	3408	3	13	2	2	207	5925	3	0	"chr4"
"ENST00000344924.8"	22	7	780	1	6	2	2	114	1711	2	0	"chr7"
"ENST00000344956.8"	29	4	1095	5	7	1	2	309	3166	6	0	"chr19"
"ENST00000344980.11"	54	0	2022	0	6	0	0	0	2322	3	0	"chr19"
"ENST00000345008.6"	10	6	432	2	3	2	2	432	1033	2	0	"chr2"
"ENST00000345063.8"	52	2	828	4	7	0	1	84	5482	5	0	"chr3"
"ENST00000345084.11"	52	14	756	8	8	5	2	756	3383	10	1	"chr2"
"ENST00000345093.9"	56	5	954	5	14	2	2	150	5593	6	0	"chr12"
"ENST00000345117.2"	14	2	285	1	5	2	2	48	1943	1	0	"chr8"
"ENST00000345122.8"	106	41	4509	5	10	3	2	273	9589	6	0	"chr14"
"ENST00000345254.9"	68	34	3285	18	12	8	2	597	4445	22	0	"chr10"
"ENST00000345306.10"	34	14	2013	15	5	2	2	147	2789	16	0	"chr5"
"ENST00000345317.7"	44	21	1080	9	7	5	2	1080	3839	12	0	"chr7"
"ENST00000345382.7"	60	13	2985	2	8	1	2	183	4579	4	0	"chr15"
"ENST00000345392.3"	34	0	519	0	9	0	0	0	4281	1	0	"chr3"
"ENST00000345425.6"	17	4	1002	4	3	0	1	243	1782	6	0	"chr19"
"ENST00000345436.8"	5	0	363	0	1	0	0	0	571	2	0	"chr16"
"ENST00000345517.8"	37	19	1131	6	7	2	2	198	1501	8	0	"chr2"
"ENST00000345535.9"	5	2	486	2	2	1	2	150	767	4	0	"chr16"
"ENST00000345664.10"	22	9	1035	3	5	1	2	273	1847	4	0	"chr1"
"ENST00000345724.7"	49	21	2442	12	3	1	2	165	2866	15	0	"chr18"
"ENST00000345728.10"	30	10	1992	11	7	1	2	414	2499	14	0	"chr11"
"ENST00000345739.10"	46	15	1344	10	6	1	2	207	4079	12	0	"chr2"
"ENST00000345795.6"	42	6	1143	6	4	1	2	96	3764	8	0	"chr15"
"ENST00000345865.6"	25	15	1413	6	1	1	2	270	2335	9	1	"chrX"
"ENST00000345957.9"	35	1	1035	1	6	0	0	33	3109	7	0	"chr8"
"ENST00000345988.7"	48	11	5271	19	7	1	2	327	6251	21	0	"chr16"
"ENST00000346027.10"	69	16	2253	15	14	0	1	201	5640	21	0	"chr17"
"ENST00000346049.10"	63	16	3030	28	11	2	2	420	4074	30	0	"chr8"
"ENST00000346128.10"	108	59	5247	27	12	6	2	459	7950	27	0	"chr15"
"ENST00000346134.11"	57	20	2685	17	6	0	1	153	3357	18	0	"chr4"
"ENST00000346169.7"	62	24	4800	31	10	3	2	525	5405	32	0	"chr3"
"ENST00000346192.7"	28	6	1671	12	4	1	2	111	3291	14	0	"chr3"
"ENST00000346234.7"	15	4	645	6	1	0	1	72	1348	9	0	"chr9"
"ENST00000346246.10"	53	15	1683	7	9	2	2	324	4228	8	0	"chr15"
"ENST00000346248.7"	54	9	1686	6	9	2	2	126	4810	7	0	"chr10"
"ENST00000346249.9"	23	1	621	5	3	0	0	54	2310	6	0	"chr20"
"ENST00000346299.10"	48	18	1932	14	11	4	2	150	4495	14	0	"chr11"
"ENST00000346301.8"	31	6	1428	12	4	0	1	153	2058	12	0	"chr14"
"ENST00000346436.11"	74	18	2610	19	16	2	2	222	5589	22	0	"chr1"
"ENST00000346446.9"	20	1	342	2	5	0	1	78	1320	6	0	"chr19"
"ENST00000346473.8"	12	2	510	2	2	0	1	105	903	3	1	"chr12"
"ENST00000346498.6"	17	4	951	5	1	0	1	267	1205	6	0	"chr8"
"ENST00000346528.9"	27	9	1218	7	9	3	2	306	2361	11	0	"chr14"
"ENST00000346569.6"	13	7	1248	3	2	1	2	339	1444	8	0	"chr1"
"ENST00000346623.6"	24	7	1218	8	5	2	2	171	3104	9	0	"chr15"
"ENST00000346752.8"	18	4	849	5	4	0	1	354	1584	5	0	"chr17"
"ENST00000346833.8"	23	5	645	2	3	0	1	324	2334	6	0	"chr17"
"ENST00000347053.8"	59	15	2520	17	5	1	2	162	4532	20	0	"chr7"
"ENST00000347055.4"	15	1	780	1	0	0	1	33	1807	3	0	"chr2"
"ENST00000347147.9"	21	2	1287	8	2	0	1	72	2342	9	0	"chr3"
"ENST00000347159.6"	17	5	975	2	4	0	1	147	1411	7	0	"chr9"
"ENST00000347215.8"	36	0	759	0	7	0	0	0	4546	3	0	"chr20"
"ENST00000347275.9"	25	2	318	2	3	0	0	57	2036	3	0	"chr1"
"ENST00000347302.7"	30	2	1695	1	0	0	1	75	2472	2	0	"chr19"
"ENST00000347328.9"	45	13	1962	13	10	3	2	129	3621	14	0	"chr12"
"ENST00000347343.6"	18	8	1212	4	2	0	1	189	2248	8	0	"chr20"
"ENST00000347404.10"	76	8	738	8	11	3	2	738	5737	8	0	"chr12"
"ENST00000347464.9"	36	14	1335	13	6	1	2	192	2915	13	0	"chr2"
"ENST00000347466.10"	39	2	1437	1	3	0	1	75	3654	3	0	"chr19"
"ENST00000347486.8"	119	81	5181	35	15	8	2	405	5569	37	0	"chr17"
"ENST00000347512.8"	4	0	318	0	2	0	0	0	607	3	0	"chr19"
"ENST00000347606.8"	80	1	2043	1	7	1	2	93	3890	4	0	"chr20"
"ENST00000347615.6"	63	16	3414	21	10	2	2	228	5788	21	0	"chr1"
"ENST00000347616.5"	75	25	3057	19	17	7	2	243	5507	22	0	"chr12"
"ENST00000347631.8"	22	6	1128	10	6	3	2	168	2254	11	0	"chr1"
"ENST00000347642.7"	55	18	1425	7	13	2	2	120	4213	7	0	"chr5"
"ENST00000347691.9"	43	1	393	3	6	0	0	135	3229	4	0	"chr14"
"ENST00000347708.5"	21	1	1173	1	5	0	0	45	2534	5	0	"chr8"
"ENST00000347849.7"	23	3	1062	6	2	0	1	285	2472	10	0	"chr2"
"ENST00000347968.7"	32	14	1650	15	7	3	2	1650	3091	15	0	"chr18"
"ENST00000348007.7"	39	15	2286	21	3	0	1	180	2762	22	0	"chr14"
"ENST00000348126.7"	57	26	2601	23	11	5	2	255	3649	24	0	"chr5"
"ENST00000348161.8"	24	4	1200	13	6	1	2	129	1895	14	0	"chr17"
"ENST00000348165.10"	68	23	3252	22	5	1	2	222	5214	22	0	"chr7"
"ENST00000348225.7"	10	2	507	2	1	1	2	78	1482	4	0	"chr7"
"ENST00000348257.9"	24	2	561	4	3	0	1	123	2237	5	0	"chr20"
"ENST00000348335.7"	38	8	1518	14	8	1	2	153	3572	15	0	"chr17"
"ENST00000348340.6"	43	1	864	3	6	0	0	93	3571	6	0	"chr8"
"ENST00000348354.7"	12	5	759	3	3	1	2	165	1410	4	0	"chr21"
"ENST00000348419.7"	27	3	813	4	3	0	1	159	2033	5	0	"chr19"
"ENST00000348423.8"	53	25	2448	9	4	1	2	192	2448	10	0	"chr11"
"ENST00000348499.9"	19	5	714	3	6	1	2	102	1506	5	0	"chr21"
"ENST00000348502.10"	59	12	2013	13	5	1	2	108	5032	15	0	"chrX"
"ENST00000348518.4"	19	5	1263	8	1	0	1	96	1897	8	0	"chr15"
"ENST00000348520.10"	149	23	1722	14	26	2	2	192	15091	14	0	"chr14"
"ENST00000348544.4"	41	25	2661	24	5	2	2	312	2661	25	0	"chr15"
"ENST00000348579.6"	21	10	1458	10	3	2	2	330	2047	10	0	"chr16"
"ENST00000348655.11"	10	4	1425	8	2	1	2	516	1807	9	0	"chr11"
"ENST00000348706.9"	23	13	918	6	4	2	2	219	1414	10	0	"chr4"
"ENST00000348749.9"	24	5	1374	7	4	1	2	150	1984	8	0	"chr2"
"ENST00000348817.7"	26	13	1806	10	4	3	2	270	2448	11	0	"chr19"
"ENST00000348831.9"	67	17	2106	7	10	1	2	225	6902	10	0	"chr21"
"ENST00000348956.7"	16	2	1146	4	2	0	1	81	1420	7	0	"chr14"
"ENST00000348993.10"	84	7	741	3	18	2	2	459	8986	3	1	"chr15"
"ENST00000349038.8"	22	3	1596	10	7	0	1	297	3155	13	0	"chr19"
"ENST00000349139.6"	122	27	2832	25	19	5	2	138	10004	26	0	"chr1"
"ENST00000349155.7"	41	6	2172	6	12	2	2	147	4733	6	0	"chr12"
"ENST00000349215.8"	65	35	3390	21	14	6	2	213	4840	22	0	"chr11"
"ENST00000349258.8"	27	8	2400	2	2	0	1	414	3189	3	0	"chr13"
"ENST00000349379.5"	9	5	423	3	2	1	2	324	890	3	0	"chr6"
"ENST00000349394.6"	9	1	927	1	3	1	2	36	1805	1	0	"chr12"
"ENST00000349456.9"	19	6	1029	6	4	1	2	114	1184	9	0	"chr2"
"ENST00000349499.3"	31	8	2061	5	4	2	2	216	4197	5	0	"chr21"
"ENST00000349598.6"	57	20	2640	16	6	0	1	153	3248	17	0	"chr4"
"ENST00000349718.8"	8	0	429	0	0	0	0	0	1214	3	0	"chr3"
"ENST00000349752.10"	27	10	1659	12	7	1	2	111	2447	14	0	"chr2"
"ENST00000349767.6"	18	0	987	0	8	0	0	0	1700	3	0	"chr11"
"ENST00000349777.5"	22	6	477	6	4	0	1	270	2480	6	0	"chr15"
"ENST00000349780.9"	70	35	5682	35	15	6	2	198	6232	37	0	"chr9"
"ENST00000349792.9"	51	16	1650	14	9	0	1	228	3767	14	0	"chr1"
"ENST00000349847.4"	41	19	2067	28	3	3	2	225	3194	32	0	"chr13"
"ENST00000349995.10"	44	14	2487	20	5	0	1	102	4555	22	0	"chr13"
"ENST00000350027.8"	26	24	1353	10	5	5	2	1353	1966	11	1	"chr1"
"ENST00000350030.8"	47	24	2367	12	13	2	2	246	3225	14	0	"chr1"
"ENST00000350051.8"	20	0	429	0	4	0	0	0	2574	3	0	"chr17"
"ENST00000350060.10"	34	15	2841	20	7	1	2	600	3254	21	0	"chrX"
"ENST00000350592.7"	24	10	660	5	5	2	2	93	1610	5	0	"chr1"
"ENST00000350763.9"	98	59	6606	26	16	9	2	372	8500	27	0	"chr9"
"ENST00000350796.8"	45	7	1200	11	7	0	1	78	4482	12	0	"chr7"
"ENST00000350997.12"	45	9	1506	10	4	0	1	216	4364	11	0	"chr11"
"ENST00000351111.7"	23	2	786	3	4	1	2	282	1749	4	0	"chr17"
"ENST00000351137.8"	4	0	300	0	1	0	0	0	508	2	0	"chr16"
"ENST00000351193.7"	46	13	1512	11	9	2	2	144	3028	15	0	"chr3"
"ENST00000351270.4"	43	20	1683	9	5	1	2	444	2985	12	0	"chr10"
"ENST00000351273.12"	23	8	1257	9	3	1	2	105	1787	10	0	"chr3"
"ENST00000351298.9"	78	27	3225	22	9	4	2	261	6015	26	0	"chr3"
"ENST00000351429.7"	58	3	561	3	10	1	2	177	4781	4	0	"chr21"
"ENST00000351439.10"	40	19	1560	13	6	1	2	183	2326	13	0	"chr2"
"ENST00000351486.10"	16	0	687	0	4	0	0	0	1168	5	0	"chr5"
"ENST00000351554.8"	4	1	387	3	2	0	1	66	678	4	0	"chr11"
"ENST00000351808.10"	45	18	2475	23	5	2	2	177	2850	25	0	"chr13"
"ENST00000351937.9"	27	8	1557	7	8	2	2	432	2696	7	0	"chr5"
"ENST00000351989.8"	58	18	2322	12	13	3	2	153	4506	13	0	"chr22"
"ENST00000352041.7"	21	7	1551	11	2	1	2	222	2516	12	0	"chr8"
"ENST00000352078.8"	18	9	900	4	5	2	2	222	1611	6	0	"chrX"
"ENST00000352133.3"	33	13	1602	19	5	1	2	384	3712	19	0	"chr21"
"ENST00000352210.9"	9	4	1434	10	1	0	1	78	1686	12	0	"chr1"
"ENST00000352241.9"	63	5	1581	9	6	0	1	138	4799	9	0	"chr3"
"ENST00000352297.11"	41	19	1716	15	10	5	2	150	3350	15	0	"chr11"
"ENST00000352301.8"	16	8	1011	1	9	3	2	1011	1667	7	0	"chr4"
"ENST00000352331.8"	53	23	2571	21	4	1	2	147	3351	21	0	"chr15"
"ENST00000352371.5"	33	0	1056	0	6	0	0	0	3227	4	0	"chr22"
"ENST00000352511.5"	125	12	1539	10	19	0	1	324	11782	10	0	"chr3"
"ENST00000352591.9"	35	14	1293	6	2	1	2	180	3170	7	0	"chr19"
"ENST00000352618.9"	27	7	1008	6	4	1	2	192	2112	8	0	"chr12"
"ENST00000352634.8"	15	5	1086	9	3	2	2	93	1718	9	0	"chr10"
"ENST00000352645.5"	71	18	2934	22	14	1	2	456	5906	22	0	"chr22"
"ENST00000352684.2"	23	6	876	8	7	4	2	273	2360	8	0	"chr8"
"ENST00000352732.10"	88	11	1278	10	12	1	2	198	8424	10	0	"chr15"
"ENST00000352867.6"	45	3	1224	4	8	1	2	108	3241	6	0	"chr6"
"ENST00000352937.6"	22	7	1074	4	3	1	2	318	1924	4	0	"chr3"
"ENST00000352957.9"	19	7	1017	8	4	0	1	87	1074	9	0	"chr21"
"ENST00000352967.9"	27	12	1353	9	5	3	2	102	1910	10	0	"chr1"
"ENST00000353172.6"	19	0	768	0	1	0	0	0	1673	1	0	"chr11"
"ENST00000353196.5"	70	22	3276	25	12	2	2	327	4318	27	0	"chr17"
"ENST00000353231.9"	24	6	606	4	8	2	2	72	2446	4	0	"chr12"
"ENST00000353317.9"	45	17	1359	8	5	2	2	165	2624	8	0	"chr8"
"ENST00000353364.7"	186	31	2859	20	26	4	2	309	14950	20	0	"chr12"
"ENST00000353379.12"	18	2	1083	9	4	1	2	75	1767	12	0	"chr16"
"ENST00000353468.4"	21	3	372	1	1	0	1	321	1582	3	1	"chr9"
"ENST00000353706.6"	45	7	1125	5	4	0	1	102	3387	6	0	"chr18"
"ENST00000353788.8"	35	1	948	1	6	0	0	33	3032	6	0	"chr8"
"ENST00000353866.7"	30	15	2130	16	5	0	1	150	2872	16	0	"chr5"
"ENST00000353979.7"	13	4	1017	9	2	2	2	135	1647	9	0	"chr10"
"ENST00000354082.8"	8	6	1554	8	1	1	2	285	1999	9	0	"chr2"
"ENST00000354105.10"	32	14	1617	11	0	0	1	264	2591	13	0	"chr10"
"ENST00000354115.6"	28	1	480	3	5	0	1	81	1747	4	0	"chr2"
"ENST00000354161.8"	39	14	2745	12	6	2	2	231	3315	13	0	"chr7"
"ENST00000354185.9"	45	13	2352	13	7	3	2	96	4664	14	0	"chr10"
"ENST00000354200.5"	51	8	1212	6	12	0	1	216	4446	7	0	"chr20"
"ENST00000354216.11"	25	9	1647	12	5	0	1	396	1838	14	0	"chr20"
"ENST00000354228.8"	19	8	1290	8	3	0	1	114	1576	9	0	"chrX"
"ENST00000354268.9"	81	29	3081	22	16	5	2	192	5094	23	0	"chr4"
"ENST00000354283.8"	72	37	3096	20	14	4	2	213	3821	22	0	"chr5"
"ENST00000354297.9"	10	8	771	6	2	2	2	771	1075	8	0	"chr20"
"ENST00000354300.5"	64	8	915	5	9	2	2	111	4994	5	0	"chr12"
"ENST00000354308.8"	31	4	1161	4	6	0	1	156	3667	8	0	"chr19"
"ENST00000354332.8"	9	1	306	1	2	0	1	39	566	3	0	"chr1"
"ENST00000354334.7"	42	16	2865	15	8	4	2	333	4065	24	0	"chr12"
"ENST00000354371.7"	45	3	630	5	6	0	1	93	3438	7	0	"chr2"
"ENST00000354379.8"	36	13	1203	11	9	2	2	132	2821	13	0	"chr3"
"ENST00000354383.10"	16	6	1569	13	2	0	1	303	1744	15	0	"chr1"
"ENST00000354410.9"	71	9	1500	9	8	0	1	339	5824	10	0	"chr15"
"ENST00000354416.7"	47	8	1296	8	6	0	1	114	4652	9	0	"chrX"
"ENST00000354421.8"	43	3	948	6	10	0	1	102	4163	8	0	"chr11"
"ENST00000354446.7"	26	5	1428	10	8	0	1	213	1835	11	0	"chr3"
"ENST00000354532.8"	36	35	2739	25	6	6	2	2739	3229	28	0	"chr19"
"ENST00000354546.10"	51	21	2022	23	6	0	1	225	2889	25	0	"chr5"
"ENST00000354559.10"	33	21	693	10	6	4	2	603	2156	13	1	"chr3"
"ENST00000354567.7"	52	16	1689	12	10	4	2	135	3280	13	0	"chr1"
"ENST00000354570.8"	34	14	2250	14	8	2	2	330	3758	17	0	"chr6"
"ENST00000354571.5"	6	4	276	2	4	3	2	276	589	2	0	"chr7"
"ENST00000354600.10"	64	9	1761	10	8	2	2	171	4677	11	0	"chr3"
"ENST00000354619.10"	49	13	1404	14	6	1	2	165	4994	15	0	"chr1"
"ENST00000354624.6"	56	7	2754	15	9	1	2	72	3653	17	0	"chr10"
"ENST00000354631.7"	106	12	963	9	13	2	2	210	8230	11	1	"chr10"
"ENST00000354636.7"	5	0	321	0	1	0	0	0	1529	3	0	"chr12"
"ENST00000354650.7"	44	11	1614	10	9	5	2	177	3628	13	0	"chr6"
"ENST00000354655.9"	39	16	2052	15	4	2	2	258	3253	20	0	"chr10"
"ENST00000354666.4"	61	6	891	5	7	1	2	147	3988	7	0	"chr6"
"ENST00000354667.8"	49	23	1062	8	17	13	2	1062	3664	11	0	"chr7"
"ENST00000354675.10"	68	58	5055	1	13	13	2	5055	6287	2	0	"chr6"
"ENST00000354695.5"	33	12	996	8	20	8	2	93	1332	9	0	"chr10"
"ENST00000354700.10"	27	9	2505	18	4	1	2	372	3793	23	0	"chr1"
"ENST00000354724.8"	16	0	915	0	1	0	0	0	2197	4	0	"chr8"
"ENST00000354764.9"	118	17	2769	26	10	1	2	126	11090	26	0	"chr2"
"ENST00000354772.10"	18	8	1563	9	5	1	2	348	2372	9	0	"chr14"
"ENST00000354817.8"	62	7	1548	10	4	0	1	93	5266	11	0	"chr11"
"ENST00000354828.7"	49	10	1365	9	5	2	2	135	5120	9	0	"chr21"
"ENST00000354831.11"	69	41	3660	32	6	3	2	195	3895	32	0	"chr1"
"ENST00000354833.7"	19	0	333	0	3	0	0	0	1889	2	0	"chr5"
"ENST00000354848.5"	39	9	1155	11	5	1	2	300	3233	11	0	"chr1"
"ENST00000354866.7"	37	20	2628	8	8	5	2	516	3324	9	0	"chr16"
"ENST00000354868.10"	37	17	2013	17	5	2	2	165	3054	18	0	"chr5"
"ENST00000354882.10"	13	4	570	2	4	0	1	105	1256	2	0	"chr19"
"ENST00000354922.3"	10	3	429	1	2	1	2	102	1345	1	0	"chr6"
"ENST00000354952.7"	50	11	990	5	8	2	2	210	3233	8	0	"chr3"
"ENST00000354955.5"	31	12	1131	1	3	1	2	264	2943	2	0	"chr1"
"ENST00000354960.8"	101	26	2628	20	16	2	2	204	6959	20	0	"chr4"
"ENST00000354981.7"	72	34	3954	25	10	2	2	183	5276	25	0	"chr20"
"ENST00000354989.10"	31	11	1404	12	2	1	2	225	2708	13	0	"chr20"
"ENST00000354992.7"	57	18	2271	15	7	2	2	561	4193	15	0	"chr22"
"ENST00000355022.8"	20	3	1410	5	1	0	1	435	2164	11	0	"chr16"
"ENST00000355028.4"	40	2	618	2	6	0	1	96	4458	4	1	"chr22"
"ENST00000355029.9"	43	7	1791	9	7	2	2	165	3989	11	0	"chr10"
"ENST00000355059.9"	21	8	1173	9	3	1	2	240	3711	9	0	"chr15"
"ENST00000355086.8"	263	26	3258	20	34	1	2	297	22920	21	0	"chr12"
"ENST00000355105.8"	39	20	1425	10	8	4	2	210	3641	12	0	"chr1"
"ENST00000355119.9"	21	7	1026	6	2	1	2	222	2387	9	0	"chr2"
"ENST00000355153.8"	26	12	2310	15	7	3	2	273	2913	15	0	"chr21"
"ENST00000355192.8"	47	2	579	5	11	0	1	159	4290	5	0	"chr12"
"ENST00000355221.7"	34	11	1398	10	5	1	2	165	2365	12	0	"chr8"
"ENST00000355238.11"	93	18	1689	10	16	2	2	186	6443	11	0	"chr6"
"ENST00000355264.9"	52	12	1257	7	7	3	2	123	4889	8	0	"chr10"
"ENST00000355280.11"	60	27	3999	31	16	5	2	642	5017	31	0	"chr17"
"ENST00000355285.10"	53	8	1545	2	8	2	2	243	3803	4	0	"chr18"
"ENST00000355295.5"	60	27	3297	14	8	4	2	234	3688	16	0	"chr9"
"ENST00000355356.3"	82	24	1539	10	10	1	2	168	4818	12	0	"chr1"
"ENST00000355377.7"	31	9	1425	5	8	2	2	177	3088	7	0	"chr16"
"ENST00000355396.7"	40	32	1713	14	6	6	2	1713	2861	15	0	"chr9"
"ENST00000355415.7"	18	4	1443	5	3	0	1	375	2137	9	0	"chr19"
"ENST00000355417.7"	32	7	891	5	8	2	2	132	3398	8	0	"chr5"
"ENST00000355445.7"	17	4	909	7	3	0	1	120	1403	9	0	"chr12"
"ENST00000355491.5"	13	8	276	1	3	1	2	276	803	3	1	"chr18"
"ENST00000355520.6"	105	40	2409	24	22	10	2	2409	7569	24	0	"chrX"
"ENST00000355522.5"	24	0	1110	0	5	0	0	0	3445	1	0	"chr15"
"ENST00000355528.9"	87	21	3579	36	18	5	2	282	7159	38	0	"chr17"
"ENST00000355557.7"	42	5	1374	3	4	2	2	99	2349	4	0	"chr12"
"ENST00000355585.9"	84	32	4491	25	17	5	2	381	7402	26	0	"chr6"
"ENST00000355619.10"	40	4	1287	4	3	0	1	168	3506	4	0	"chr13"
"ENST00000355621.8"	51	4	552	5	4	0	1	90	5162	6	0	"chr7"
"ENST00000355622.8"	160	1	2520	1	18	0	0	75	12677	2	0	"chr9"
"ENST00000355624.8"	75	10	1539	4	9	4	2	114	6399	4	0	"chr10"
"ENST00000355630.10"	44	16	2796	13	7	2	2	342	4522	14	0	"chr22"
"ENST00000355633.5"	18	4	414	2	2	1	2	414	2016	2	0	"chr7"
